LOCATION,INDICATOR,SUBJECT,MEASURE,TIME,Value
SVK,GGEXP,ENVPROT,PC_GDP,2015,0.928268213883167
SVK,GGEXP,ENVPROT,PC_GDP,2016,0.7369471198331841
SVK,GGEXP,ENVPROT,PC_GDP,2017,0.790704781836507
SVK,GGEXP,ENVPROT,PC_GDP,2018,0.7997462265255941
CZE,GGEXP,GRALPUBSER,PC_GDP,2001,3.65325979078063
CZE,GGEXP,GRALPUBSER,PC_GDP,2002,4.2385566465944
CZE,GGEXP,GRALPUBSER,PC_GDP,2003,4.53475719670849
CZE,GGEXP,GRALPUBSER,PC_GDP,2004,4.5522465063851
CZE,GGEXP,GRALPUBSER,PC_GDP,2005,5.1863576902544
CZE,GGEXP,GRALPUBSER,PC_GDP,2006,4.30505824701563
CZE,GGEXP,GRALPUBSER,PC_GDP,2007,4.27882796279384
CZE,GGEXP,GRALPUBSER,PC_GDP,2008,4.280914297471971
CZE,GGEXP,GRALPUBSER,PC_GDP,2009,4.63900830676909
CZE,GGEXP,GRALPUBSER,PC_GDP,2010,4.4523811446615
CZE,GGEXP,GRALPUBSER,PC_GDP,2011,4.40398586428774
CZE,GGEXP,GRALPUBSER,PC_GDP,2012,6.345901093422719
CZE,GGEXP,GRALPUBSER,PC_GDP,2013,4.73472278074282
CZE,GGEXP,GRALPUBSER,PC_GDP,2014,4.73075989576681
CZE,GGEXP,GRALPUBSER,PC_GDP,2015,4.30153033770306
CZE,GGEXP,GRALPUBSER,PC_GDP,2016,4.22156925664693
CZE,GGEXP,GRALPUBSER,PC_GDP,2017,4.2528560506111495
CZE,GGEXP,GRALPUBSER,PC_GDP,2018,4.49124607687042
IRL,GGEXP,DEF,PC_GDP,2001,0.520750286651134
IRL,GGEXP,DEF,PC_GDP,2002,0.44676637359270704
IRL,GGEXP,DEF,PC_GDP,2003,0.419035129859619
IRL,GGEXP,DEF,PC_GDP,2004,0.44035050891260297
IRL,GGEXP,DEF,PC_GDP,2005,0.38089280779432294
IRL,GGEXP,DEF,PC_GDP,2006,0.370574717656252
IRL,GGEXP,DEF,PC_GDP,2007,0.3778561135718279
IRL,GGEXP,DEF,PC_GDP,2008,0.442799269120714
IRL,GGEXP,DEF,PC_GDP,2009,0.415648276385966
IRL,GGEXP,DEF,PC_GDP,2010,0.355179054439815
IRL,GGEXP,DEF,PC_GDP,2011,0.411363564699344
IRL,GGEXP,DEF,PC_GDP,2012,0.38998225802031206
IRL,GGEXP,DEF,PC_GDP,2013,0.379992889639396
IRL,GGEXP,DEF,PC_GDP,2014,0.395055483892302
IRL,GGEXP,DEF,PC_GDP,2015,0.30551670587453006
IRL,GGEXP,DEF,PC_GDP,2016,0.30791330248771104
IRL,GGEXP,DEF,PC_GDP,2017,0.27768575171407894
IRL,GGEXP,DEF,PC_GDP,2018,0.300415208130567
ISR,GGEXP,ECOAFF,PC_GDP,2001,2.82727693630785
ISR,GGEXP,ECOAFF,PC_GDP,2002,3.0385153824257403
ISR,GGEXP,ECOAFF,PC_GDP,2003,2.89018648935863
ISR,GGEXP,ECOAFF,PC_GDP,2004,2.69592645231614
ISR,GGEXP,ECOAFF,PC_GDP,2005,2.3458953537690297
ISR,GGEXP,ECOAFF,PC_GDP,2006,2.7981100527117206
ISR,GGEXP,ECOAFF,PC_GDP,2007,2.4959214680975603
ISR,GGEXP,ECOAFF,PC_GDP,2008,2.46866832490815
ISR,GGEXP,ECOAFF,PC_GDP,2009,2.5058220259281803
ISR,GGEXP,ECOAFF,PC_GDP,2010,2.36563906988955
ISR,GGEXP,ECOAFF,PC_GDP,2011,2.3501644760382003
ISR,GGEXP,ECOAFF,PC_GDP,2012,2.5581430047063
ISR,GGEXP,ECOAFF,PC_GDP,2013,2.7394809796767206
ISR,GGEXP,ECOAFF,PC_GDP,2014,2.6089943702182903
ISR,GGEXP,ECOAFF,PC_GDP,2015,2.3372966185361297
ISR,GGEXP,ECOAFF,PC_GDP,2016,2.2594053972870003
ISR,GGEXP,ECOAFF,PC_GDP,2017,2.53399603316967
ISR,GGEXP,ECOAFF,PC_GDP,2018,2.65597703845808
POL,GGEXP,HEALTH,PC_GDP,2001,4.266039637218681
POL,GGEXP,HEALTH,PC_GDP,2002,4.43242069630825
POL,GGEXP,HEALTH,PC_GDP,2003,4.334637617769791
POL,GGEXP,HEALTH,PC_GDP,2004,4.22040550359997
POL,GGEXP,HEALTH,PC_GDP,2005,4.4036980684790805
POL,GGEXP,HEALTH,PC_GDP,2006,4.6220140865476695
POL,GGEXP,HEALTH,PC_GDP,2007,4.48425773346054
POL,GGEXP,HEALTH,PC_GDP,2008,4.96002139864066
POL,GGEXP,HEALTH,PC_GDP,2009,5.0028385054376106
POL,GGEXP,HEALTH,PC_GDP,2010,4.974752611572151
POL,GGEXP,HEALTH,PC_GDP,2011,4.6695097854002805
POL,GGEXP,HEALTH,PC_GDP,2012,4.60904920447397
POL,GGEXP,HEALTH,PC_GDP,2013,4.6355985140881
POL,GGEXP,HEALTH,PC_GDP,2014,4.6370674773167195
POL,GGEXP,HEALTH,PC_GDP,2015,4.670528367559269
POL,GGEXP,HEALTH,PC_GDP,2016,4.6313388295825995
POL,GGEXP,HEALTH,PC_GDP,2017,4.683183611137499
POL,GGEXP,HEALTH,PC_GDP,2018,4.81669378728297
ITA,GGEXP,SOCPROT,PC_GDP,2001,16.5852232679885
ITA,GGEXP,SOCPROT,PC_GDP,2002,16.2433293348409
ITA,GGEXP,SOCPROT,PC_GDP,2003,17.057514871371
ITA,GGEXP,SOCPROT,PC_GDP,2004,17.114972674736098
ITA,GGEXP,SOCPROT,PC_GDP,2005,17.1786245276876
ITA,GGEXP,SOCPROT,PC_GDP,2006,17.253769401530302
ITA,GGEXP,SOCPROT,PC_GDP,2007,17.3994349160827
ITA,GGEXP,SOCPROT,PC_GDP,2008,17.9743608625612
ITA,GGEXP,SOCPROT,PC_GDP,2009,19.7226081069026
ITA,GGEXP,SOCPROT,PC_GDP,2010,19.688702033924102
ITA,GGEXP,SOCPROT,PC_GDP,2011,19.5422511932938
ITA,GGEXP,SOCPROT,PC_GDP,2012,20.2539623791223
ITA,GGEXP,SOCPROT,PC_GDP,2013,20.9082454312702
ITA,GGEXP,SOCPROT,PC_GDP,2014,21.118890091075002
ITA,GGEXP,SOCPROT,PC_GDP,2015,21.2797859069505
ITA,GGEXP,SOCPROT,PC_GDP,2016,20.8627051466611
ITA,GGEXP,SOCPROT,PC_GDP,2017,20.690630526626602
ITA,GGEXP,SOCPROT,PC_GDP,2018,20.7713512223807
GRC,GGEXP,PUBORD,PC_GDP,2001,1.4902048839385
GRC,GGEXP,PUBORD,PC_GDP,2002,1.50494830432643
GRC,GGEXP,PUBORD,PC_GDP,2003,1.4912962931333602
GRC,GGEXP,PUBORD,PC_GDP,2004,1.58376323820364
GRC,GGEXP,PUBORD,PC_GDP,2005,1.54384877972931
GRC,GGEXP,PUBORD,PC_GDP,2006,1.4288890077729
GRC,GGEXP,PUBORD,PC_GDP,2007,1.4946630088013997
GRC,GGEXP,PUBORD,PC_GDP,2008,1.5864266351549599
GRC,GGEXP,PUBORD,PC_GDP,2009,1.78374328024232
GRC,GGEXP,PUBORD,PC_GDP,2010,1.78559224829434
GRC,GGEXP,PUBORD,PC_GDP,2011,1.73260850214861
GRC,GGEXP,PUBORD,PC_GDP,2012,1.8509035919930499
GRC,GGEXP,PUBORD,PC_GDP,2013,1.8665486751281202
GRC,GGEXP,PUBORD,PC_GDP,2014,2.10627681230568
GRC,GGEXP,PUBORD,PC_GDP,2015,2.08396381695144
GRC,GGEXP,PUBORD,PC_GDP,2016,2.14858865515696
GRC,GGEXP,PUBORD,PC_GDP,2017,2.10911704205217
GRC,GGEXP,PUBORD,PC_GDP,2018,2.0604870738064296
IRL,GGEXP,SOCPROT,PC_GDP,2001,10.6164346661336
IRL,GGEXP,SOCPROT,PC_GDP,2002,11.2069206674333
IRL,GGEXP,SOCPROT,PC_GDP,2003,11.279631773574
IRL,GGEXP,SOCPROT,PC_GDP,2004,11.211518136900198
IRL,GGEXP,SOCPROT,PC_GDP,2005,12.1303750363366
IRL,GGEXP,SOCPROT,PC_GDP,2006,12.343866872937
IRL,GGEXP,SOCPROT,PC_GDP,2007,13.117951902588599
IRL,GGEXP,SOCPROT,PC_GDP,2008,15.4888674872732
IRL,GGEXP,SOCPROT,PC_GDP,2009,18.0588599992149
IRL,GGEXP,SOCPROT,PC_GDP,2010,17.7687302066618
IRL,GGEXP,SOCPROT,PC_GDP,2011,16.276174990404503
IRL,GGEXP,SOCPROT,PC_GDP,2012,16.0039543041501
IRL,GGEXP,SOCPROT,PC_GDP,2013,15.209244629475998
IRL,GGEXP,SOCPROT,PC_GDP,2014,13.8466988168176
IRL,GGEXP,SOCPROT,PC_GDP,2015,10.3739281816698
IRL,GGEXP,SOCPROT,PC_GDP,2016,10.1327567039822
IRL,GGEXP,SOCPROT,PC_GDP,2017,9.50488351423957
IRL,GGEXP,SOCPROT,PC_GDP,2018,8.98392257006935
BEL,GGEXP,DEF,PC_GDP,2001,1.20994238747891
BEL,GGEXP,DEF,PC_GDP,2002,1.18895877454064
BEL,GGEXP,DEF,PC_GDP,2003,1.14288681160255
BEL,GGEXP,DEF,PC_GDP,2004,1.09601889631989
BEL,GGEXP,DEF,PC_GDP,2005,1.06906388128408
BEL,GGEXP,DEF,PC_GDP,2006,1.00503918942401
BEL,GGEXP,DEF,PC_GDP,2007,1.0143213891901801
BEL,GGEXP,DEF,PC_GDP,2008,1.06051831578217
BEL,GGEXP,DEF,PC_GDP,2009,1.0055623414016899
BEL,GGEXP,DEF,PC_GDP,2010,0.971828779030462
BEL,GGEXP,DEF,PC_GDP,2011,0.947155580876873
BEL,GGEXP,DEF,PC_GDP,2012,0.9256432386689242
BEL,GGEXP,DEF,PC_GDP,2013,0.924175320708613
BEL,GGEXP,DEF,PC_GDP,2014,0.8759233485184861
BEL,GGEXP,DEF,PC_GDP,2015,0.827930983673201
BEL,GGEXP,DEF,PC_GDP,2016,0.8033745681934309
BEL,GGEXP,DEF,PC_GDP,2017,0.78874929457939
BEL,GGEXP,DEF,PC_GDP,2018,0.756839962089497
NOR,GGEXP,HOUCOMM,PC_GDP,2001,0.275329762846911
NOR,GGEXP,HOUCOMM,PC_GDP,2002,0.315433567410152
NOR,GGEXP,HOUCOMM,PC_GDP,2003,0.698793604399999
NOR,GGEXP,HOUCOMM,PC_GDP,2004,0.64536572781012
NOR,GGEXP,HOUCOMM,PC_GDP,2005,0.55804384651759
NOR,GGEXP,HOUCOMM,PC_GDP,2006,0.556508838762686
NOR,GGEXP,HOUCOMM,PC_GDP,2007,0.530216286205313
NOR,GGEXP,HOUCOMM,PC_GDP,2008,0.5451672170887849
NOR,GGEXP,HOUCOMM,PC_GDP,2009,0.6240938265524829
NOR,GGEXP,HOUCOMM,PC_GDP,2010,0.619568979721618
NOR,GGEXP,HOUCOMM,PC_GDP,2011,0.605940595477539
NOR,GGEXP,HOUCOMM,PC_GDP,2012,0.5820408744378051
NOR,GGEXP,HOUCOMM,PC_GDP,2013,0.631149014204109
NOR,GGEXP,HOUCOMM,PC_GDP,2014,0.69010772366654
NOR,GGEXP,HOUCOMM,PC_GDP,2015,0.7563075989467621
NOR,GGEXP,HOUCOMM,PC_GDP,2016,0.838145885864717
NOR,GGEXP,HOUCOMM,PC_GDP,2017,0.792017435307955
NOR,GGEXP,HOUCOMM,PC_GDP,2018,0.7906572336484599
DEU,GGEXP,PUBORD,PC_GDP,2001,1.59587395398934
DEU,GGEXP,PUBORD,PC_GDP,2002,1.62174949502302
DEU,GGEXP,PUBORD,PC_GDP,2003,1.61681520367883
DEU,GGEXP,PUBORD,PC_GDP,2004,1.5828368368014398
DEU,GGEXP,PUBORD,PC_GDP,2005,1.5883337484868703
DEU,GGEXP,PUBORD,PC_GDP,2006,1.5398644909185402
DEU,GGEXP,PUBORD,PC_GDP,2007,1.47754595827249
DEU,GGEXP,PUBORD,PC_GDP,2008,1.4864381953198302
DEU,GGEXP,PUBORD,PC_GDP,2009,1.6169405453586498
DEU,GGEXP,PUBORD,PC_GDP,2010,1.5677351427234398
DEU,GGEXP,PUBORD,PC_GDP,2011,1.52879460639451
DEU,GGEXP,PUBORD,PC_GDP,2012,1.54208450047536
DEU,GGEXP,PUBORD,PC_GDP,2013,1.5744037562025401
DEU,GGEXP,PUBORD,PC_GDP,2014,1.5590808319925702
DEU,GGEXP,PUBORD,PC_GDP,2015,1.5395353902715099
DEU,GGEXP,PUBORD,PC_GDP,2016,1.5481956542548099
DEU,GGEXP,PUBORD,PC_GDP,2017,1.52428821044133
DEU,GGEXP,PUBORD,PC_GDP,2018,1.5578120841892498
EST,GGEXP,ECOAFF,PC_GDP,2001,4.3677131663555
EST,GGEXP,ECOAFF,PC_GDP,2002,4.59798732590792
EST,GGEXP,ECOAFF,PC_GDP,2003,4.476638594050151
EST,GGEXP,ECOAFF,PC_GDP,2004,3.86447141232212
EST,GGEXP,ECOAFF,PC_GDP,2005,4.0700521067230095
EST,GGEXP,ECOAFF,PC_GDP,2006,4.32800457817194
EST,GGEXP,ECOAFF,PC_GDP,2007,4.36313932331972
EST,GGEXP,ECOAFF,PC_GDP,2008,4.91396755308908
EST,GGEXP,ECOAFF,PC_GDP,2009,6.2391768277634
EST,GGEXP,ECOAFF,PC_GDP,2010,4.62158538910946
EST,GGEXP,ECOAFF,PC_GDP,2011,4.4773761315975396
EST,GGEXP,ECOAFF,PC_GDP,2012,4.57543639824306
EST,GGEXP,ECOAFF,PC_GDP,2013,4.5945566697821
EST,GGEXP,ECOAFF,PC_GDP,2014,4.57879326448609
EST,GGEXP,ECOAFF,PC_GDP,2015,4.65205465346211
EST,GGEXP,ECOAFF,PC_GDP,2016,4.28144013540635
EST,GGEXP,ECOAFF,PC_GDP,2017,4.70940561547389
EST,GGEXP,ECOAFF,PC_GDP,2018,3.9898825673242797
USA,GGEXP,ECOAFF,PC_GDP,2001,3.8162615095963597
USA,GGEXP,ECOAFF,PC_GDP,2002,3.7666235873574
USA,GGEXP,ECOAFF,PC_GDP,2003,3.77966138971008
USA,GGEXP,ECOAFF,PC_GDP,2004,3.65103944495252
USA,GGEXP,ECOAFF,PC_GDP,2005,3.6641435977698906
USA,GGEXP,ECOAFF,PC_GDP,2006,3.5171259642600097
USA,GGEXP,ECOAFF,PC_GDP,2007,3.6357617635377
USA,GGEXP,ECOAFF,PC_GDP,2008,4.03741288649476
USA,GGEXP,ECOAFF,PC_GDP,2009,4.16284331603194
USA,GGEXP,ECOAFF,PC_GDP,2010,3.94692801225609
USA,GGEXP,ECOAFF,PC_GDP,2011,3.7639408947625297
USA,GGEXP,ECOAFF,PC_GDP,2012,3.6080443751120197
USA,GGEXP,ECOAFF,PC_GDP,2013,3.50616748102202
USA,GGEXP,ECOAFF,PC_GDP,2014,3.4107796667339505
USA,GGEXP,ECOAFF,PC_GDP,2015,3.2407202248806297
USA,GGEXP,ECOAFF,PC_GDP,2016,3.37801264063555
USA,GGEXP,ECOAFF,PC_GDP,2017,3.36410247095406
USA,GGEXP,ECOAFF,PC_GDP,2018,3.3536101212314398
NLD,GGEXP,PUBORD,PC_GDP,2001,1.5717573425804299
NLD,GGEXP,PUBORD,PC_GDP,2002,1.6676078597269801
NLD,GGEXP,PUBORD,PC_GDP,2003,1.7505508862931698
NLD,GGEXP,PUBORD,PC_GDP,2004,1.7499045884455702
NLD,GGEXP,PUBORD,PC_GDP,2005,1.7239595340571399
NLD,GGEXP,PUBORD,PC_GDP,2006,1.76615698336829
NLD,GGEXP,PUBORD,PC_GDP,2007,1.8150104171713701
NLD,GGEXP,PUBORD,PC_GDP,2008,1.8328239580468402
NLD,GGEXP,PUBORD,PC_GDP,2009,2.0102681957999
NLD,GGEXP,PUBORD,PC_GDP,2010,1.9446578231409601
NLD,GGEXP,PUBORD,PC_GDP,2011,1.9000275232602302
NLD,GGEXP,PUBORD,PC_GDP,2012,1.9218458541486103
NLD,GGEXP,PUBORD,PC_GDP,2013,1.96347108013621
NLD,GGEXP,PUBORD,PC_GDP,2014,1.86848531776759
NLD,GGEXP,PUBORD,PC_GDP,2015,1.90620978307498
NLD,GGEXP,PUBORD,PC_GDP,2016,1.90347249967177
NLD,GGEXP,PUBORD,PC_GDP,2017,1.80682412422475
NLD,GGEXP,PUBORD,PC_GDP,2018,1.8469353611381298
PRT,GGEXP,SOCPROT,PC_GDP,2001,12.809919975774
PRT,GGEXP,SOCPROT,PC_GDP,2002,13.404257156448601
PRT,GGEXP,SOCPROT,PC_GDP,2003,14.405270459980303
PRT,GGEXP,SOCPROT,PC_GDP,2004,14.709581030178098
PRT,GGEXP,SOCPROT,PC_GDP,2005,15.0845361804741
PRT,GGEXP,SOCPROT,PC_GDP,2006,15.1132618301468
PRT,GGEXP,SOCPROT,PC_GDP,2007,14.872192954591801
PRT,GGEXP,SOCPROT,PC_GDP,2008,15.1998254008127
PRT,GGEXP,SOCPROT,PC_GDP,2009,17.1770505177916
PRT,GGEXP,SOCPROT,PC_GDP,2010,17.3631115981074
PRT,GGEXP,SOCPROT,PC_GDP,2011,17.9502596907686
PRT,GGEXP,SOCPROT,PC_GDP,2012,18.463967996685604
PRT,GGEXP,SOCPROT,PC_GDP,2013,19.4256491477628
PRT,GGEXP,SOCPROT,PC_GDP,2014,19.0050728244797
PRT,GGEXP,SOCPROT,PC_GDP,2015,18.4976382280387
PRT,GGEXP,SOCPROT,PC_GDP,2016,18.0539300348157
PRT,GGEXP,SOCPROT,PC_GDP,2017,17.2011482072136
PRT,GGEXP,SOCPROT,PC_GDP,2018,17.051261795595
NOR,GGEXP,ENVPROT,PC_GDP,2001,0.54835818567467
NOR,GGEXP,ENVPROT,PC_GDP,2002,0.5445777328500611
NOR,GGEXP,ENVPROT,PC_GDP,2003,0.560738204502198
NOR,GGEXP,ENVPROT,PC_GDP,2004,0.6132853248982061
NOR,GGEXP,ENVPROT,PC_GDP,2005,0.575732404282038
NOR,GGEXP,ENVPROT,PC_GDP,2006,0.54599590221074
NOR,GGEXP,ENVPROT,PC_GDP,2007,0.560171527798166
NOR,GGEXP,ENVPROT,PC_GDP,2008,0.629820988151541
NOR,GGEXP,ENVPROT,PC_GDP,2009,0.819236386860758
NOR,GGEXP,ENVPROT,PC_GDP,2010,0.8297578332681841
NOR,GGEXP,ENVPROT,PC_GDP,2011,0.8018812016974359
NOR,GGEXP,ENVPROT,PC_GDP,2012,0.769925504031136
NOR,GGEXP,ENVPROT,PC_GDP,2013,0.800755659632772
NOR,GGEXP,ENVPROT,PC_GDP,2014,0.831854417358048
NOR,GGEXP,ENVPROT,PC_GDP,2015,0.8860659405085171
NOR,GGEXP,ENVPROT,PC_GDP,2016,0.9322989088965409
NOR,GGEXP,ENVPROT,PC_GDP,2017,0.9032033312071259
NOR,GGEXP,ENVPROT,PC_GDP,2018,0.903037786828138
ISL,GGEXP,DEF,PC_GDP,2012,0.018641181739713
ISL,GGEXP,DEF,PC_GDP,2013,0.026749893525811
ISL,GGEXP,DEF,PC_GDP,2014,0.019992182659669
ISL,GGEXP,DEF,PC_GDP,2015,0.016686517237684
ISL,GGEXP,DEF,PC_GDP,2016,0.020131786718007
ISL,GGEXP,DEF,PC_GDP,2017,0.058360903671285005
ISL,GGEXP,DEF,PC_GDP,2018,0.021168219950456
ISR,GGEXP,SOCPROT,PC_GDP,2001,12.469335841808
ISR,GGEXP,SOCPROT,PC_GDP,2002,12.3417103931082
ISR,GGEXP,SOCPROT,PC_GDP,2003,12.038468488136001
ISR,GGEXP,SOCPROT,PC_GDP,2004,11.247937874906599
ISR,GGEXP,SOCPROT,PC_GDP,2005,10.8690975253214
ISR,GGEXP,SOCPROT,PC_GDP,2006,10.6882236682975
ISR,GGEXP,SOCPROT,PC_GDP,2007,10.486273199554802
ISR,GGEXP,SOCPROT,PC_GDP,2008,10.531281934791
ISR,GGEXP,SOCPROT,PC_GDP,2009,11.240134097899801
ISR,GGEXP,SOCPROT,PC_GDP,2010,10.9655287276564
ISR,GGEXP,SOCPROT,PC_GDP,2011,10.7194130366727
ISR,GGEXP,SOCPROT,PC_GDP,2012,10.9377637301136
ISR,GGEXP,SOCPROT,PC_GDP,2013,10.8377333301479
ISR,GGEXP,SOCPROT,PC_GDP,2014,10.622404258659401
ISR,GGEXP,SOCPROT,PC_GDP,2015,10.6327002985074
ISR,GGEXP,SOCPROT,PC_GDP,2016,10.5968667602194
ISR,GGEXP,SOCPROT,PC_GDP,2017,11.066682963979002
ISR,GGEXP,SOCPROT,PC_GDP,2018,11.138657815792302
AUT,GGEXP,ECOAFF,PC_GDP,2001,5.22881116288451
AUT,GGEXP,ECOAFF,PC_GDP,2002,4.94897969534685
AUT,GGEXP,ECOAFF,PC_GDP,2003,5.181192332730361
AUT,GGEXP,ECOAFF,PC_GDP,2004,8.56311078940695
AUT,GGEXP,ECOAFF,PC_GDP,2005,6.48802442333668
AUT,GGEXP,ECOAFF,PC_GDP,2006,6.38277050508271
AUT,GGEXP,ECOAFF,PC_GDP,2007,5.905493302878389
AUT,GGEXP,ECOAFF,PC_GDP,2008,6.322368342444401
AUT,GGEXP,ECOAFF,PC_GDP,2009,7.684558075533039
AUT,GGEXP,ECOAFF,PC_GDP,2010,6.52533938878116
AUT,GGEXP,ECOAFF,PC_GDP,2011,6.14089326668487
AUT,GGEXP,ECOAFF,PC_GDP,2012,6.32270446878523
AUT,GGEXP,ECOAFF,PC_GDP,2013,6.3402727052127394
AUT,GGEXP,ECOAFF,PC_GDP,2014,7.37423377079009
AUT,GGEXP,ECOAFF,PC_GDP,2015,6.15198169177071
AUT,GGEXP,ECOAFF,PC_GDP,2016,5.683564646609981
AUT,GGEXP,ECOAFF,PC_GDP,2017,5.802348214779769
AUT,GGEXP,ECOAFF,PC_GDP,2018,5.860941198760919
CHE,GGEXP,RECULTREL,PC_GDP,2001,0.8129056978394901
CHE,GGEXP,RECULTREL,PC_GDP,2002,0.848756877435735
CHE,GGEXP,RECULTREL,PC_GDP,2003,0.8781590638791991
CHE,GGEXP,RECULTREL,PC_GDP,2004,0.860231381126849
CHE,GGEXP,RECULTREL,PC_GDP,2005,0.825765402836985
CHE,GGEXP,RECULTREL,PC_GDP,2006,0.7975120855570981
CHE,GGEXP,RECULTREL,PC_GDP,2007,0.7809923264682901
CHE,GGEXP,RECULTREL,PC_GDP,2008,0.7975286517133349
CHE,GGEXP,RECULTREL,PC_GDP,2009,0.820444927320338
CHE,GGEXP,RECULTREL,PC_GDP,2010,0.816790466495604
CHE,GGEXP,RECULTREL,PC_GDP,2011,0.81676297856009
CHE,GGEXP,RECULTREL,PC_GDP,2012,0.8183803268495309
CHE,GGEXP,RECULTREL,PC_GDP,2013,0.808871256049439
CHE,GGEXP,RECULTREL,PC_GDP,2014,0.81976136909567
CHE,GGEXP,RECULTREL,PC_GDP,2015,0.819418454028941
CHE,GGEXP,RECULTREL,PC_GDP,2016,0.822203247402557
CHE,GGEXP,RECULTREL,PC_GDP,2017,0.842903596217891
CHE,GGEXP,RECULTREL,PC_GDP,2018,0.822639256431345
ITA,GGEXP,GRALPUBSER,PC_GDP,2001,10.6500330333444
ITA,GGEXP,GRALPUBSER,PC_GDP,2002,10.2148558324629
ITA,GGEXP,GRALPUBSER,PC_GDP,2003,9.76164507004121
ITA,GGEXP,GRALPUBSER,PC_GDP,2004,9.46954491403059
ITA,GGEXP,GRALPUBSER,PC_GDP,2005,9.36433411824158
ITA,GGEXP,GRALPUBSER,PC_GDP,2006,9.16308427430439
ITA,GGEXP,GRALPUBSER,PC_GDP,2007,9.149328620709
ITA,GGEXP,GRALPUBSER,PC_GDP,2008,9.47658648467478
ITA,GGEXP,GRALPUBSER,PC_GDP,2009,9.257216917051949
ITA,GGEXP,GRALPUBSER,PC_GDP,2010,8.96418088631928
ITA,GGEXP,GRALPUBSER,PC_GDP,2011,9.112143835976198
ITA,GGEXP,GRALPUBSER,PC_GDP,2012,9.893996935529081
ITA,GGEXP,GRALPUBSER,PC_GDP,2013,9.59267557248287
ITA,GGEXP,GRALPUBSER,PC_GDP,2014,9.44472601052866
ITA,GGEXP,GRALPUBSER,PC_GDP,2015,8.594229032443192
ITA,GGEXP,GRALPUBSER,PC_GDP,2016,8.21931153137883
ITA,GGEXP,GRALPUBSER,PC_GDP,2017,8.04062990471917
ITA,GGEXP,GRALPUBSER,PC_GDP,2018,7.85168705902416
BEL,GGEXP,HEALTH,PC_GDP,2001,6.297692813169959
BEL,GGEXP,HEALTH,PC_GDP,2002,6.3470541715659206
BEL,GGEXP,HEALTH,PC_GDP,2003,6.86453992564728
BEL,GGEXP,HEALTH,PC_GDP,2004,6.8928039479859295
BEL,GGEXP,HEALTH,PC_GDP,2005,6.80049774607983
BEL,GGEXP,HEALTH,PC_GDP,2006,6.69826219470001
BEL,GGEXP,HEALTH,PC_GDP,2007,6.76208439058504
BEL,GGEXP,HEALTH,PC_GDP,2008,7.29239606974522
BEL,GGEXP,HEALTH,PC_GDP,2009,7.83527595817045
BEL,GGEXP,HEALTH,PC_GDP,2010,7.7557669891042105
BEL,GGEXP,HEALTH,PC_GDP,2011,7.73651360568644
BEL,GGEXP,HEALTH,PC_GDP,2012,7.93612321055729
BEL,GGEXP,HEALTH,PC_GDP,2013,8.01494094889025
BEL,GGEXP,HEALTH,PC_GDP,2014,8.03234117437748
BEL,GGEXP,HEALTH,PC_GDP,2015,7.83280305753712
BEL,GGEXP,HEALTH,PC_GDP,2016,7.613551157242769
BEL,GGEXP,HEALTH,PC_GDP,2017,7.57617814483173
BEL,GGEXP,HEALTH,PC_GDP,2018,7.59132164382656
NOR,GGEXP,RECULTREL,PC_GDP,2001,1.2846591395801101
NOR,GGEXP,RECULTREL,PC_GDP,2002,1.4005532258911801
NOR,GGEXP,RECULTREL,PC_GDP,2003,1.3887003167189602
NOR,GGEXP,RECULTREL,PC_GDP,2004,1.3482181916075
NOR,GGEXP,RECULTREL,PC_GDP,2005,1.25221923560305
NOR,GGEXP,RECULTREL,PC_GDP,2006,1.19324085859559
NOR,GGEXP,RECULTREL,PC_GDP,2007,1.3485815725055101
NOR,GGEXP,RECULTREL,PC_GDP,2008,1.3684989777874899
NOR,GGEXP,RECULTREL,PC_GDP,2009,1.6609559638308897
NOR,GGEXP,RECULTREL,PC_GDP,2010,1.58615987241263
NOR,GGEXP,RECULTREL,PC_GDP,2011,1.5482244135836398
NOR,GGEXP,RECULTREL,PC_GDP,2012,1.4901892779919899
NOR,GGEXP,RECULTREL,PC_GDP,2013,1.5330044308067399
NOR,GGEXP,RECULTREL,PC_GDP,2014,1.5637665904443898
NOR,GGEXP,RECULTREL,PC_GDP,2015,1.62945234715708
NOR,GGEXP,RECULTREL,PC_GDP,2016,1.7437837056202599
NOR,GGEXP,RECULTREL,PC_GDP,2017,1.76122221945741
NOR,GGEXP,RECULTREL,PC_GDP,2018,1.71360518400616
SVK,GGEXP,ECOAFF,PC_GDP,2001,6.344060827466411
SVK,GGEXP,ECOAFF,PC_GDP,2002,6.32609598306969
SVK,GGEXP,ECOAFF,PC_GDP,2003,4.804686884108389
SVK,GGEXP,ECOAFF,PC_GDP,2004,4.57691525137788
SVK,GGEXP,ECOAFF,PC_GDP,2005,4.72054799556563
SVK,GGEXP,ECOAFF,PC_GDP,2006,4.7209949003241105
SVK,GGEXP,ECOAFF,PC_GDP,2007,4.24177931532196
SVK,GGEXP,ECOAFF,PC_GDP,2008,4.55969624030045
SVK,GGEXP,ECOAFF,PC_GDP,2009,5.304317763617769
SVK,GGEXP,ECOAFF,PC_GDP,2010,4.638276577298059
SVK,GGEXP,ECOAFF,PC_GDP,2011,4.9794151847435
SVK,GGEXP,ECOAFF,PC_GDP,2012,4.79203436097812
